Time,Satellite,City,Latitude,Longitude,Azimuth,Elevation
2024-05-01 01:00:00,03002U,Abidjan,5.3167,-4.0333,139.4615529534766,10.478006185946596
2024-05-01 01:00:00,03002U,Ouagadougou,12.3686,-1.5275,162.55791718349926,12.460791283603665
2024-05-01 01:00:00,03002U,Bamako,12.6458,-7.9922,153.93848767651428,25.552891310549274
2024-05-01 01:00:00,03002U,Conakry,9.5092,-13.7122,118.32482957916115,32.21136222405329
2024-05-01 01:00:00,03002U,Dakar,14.6928,-17.4467,96.86842325328914,65.28548190962961
2024-05-01 01:00:00,03002U,Monrovia,6.3133,-10.8014,123.56168220349984,20.203745022122202
2024-05-01 01:00:00,03002U,Serekunda,13.4333,-16.6667,105.83605761118308,55.497205320774775
2024-05-01 10:00:00,03002U,Ouagadougou,12.3686,-1.5275,80.38684924336411,12.697374690506573
2024-05-01 10:00:00,03002U,Tunis,36.8064,10.1817,221.835014963296,23.373017067477438
2024-05-01 17:00:00,03002U,Kinshasa,-4.325,15.3222,356.7324570474074,16.76816872259653
2024-05-01 17:00:00,03002U,Luanda,-8.8383,13.2344,11.221740241964003,12.362230201556155
2024-05-01 17:00:00,03002U,Dar es Salaam,-6.8161,39.2803,171.99412700162296,26.772354770990926
2024-05-01 17:00:00,03002U,Nairobi,-1.2864,36.8172,205.06887461834816,33.16919454710439
2024-05-01 17:00:00,03002U,Mogadishu,2.0392,45.3419,202.25303926233914,11.47147825336385
2024-05-01 17:00:00,03002U,Lusaka,-15.4167,28.2833,80.75768937213886,30.033735230238126
2024-05-01 17:00:00,03002U,Harare,-17.8292,31.0522,95.6180043620837,23.771316846108693
2024-05-01 17:00:00,03002U,Blantyre,-15.7861,35.0058,119.30746577897675,25.06441536478803
2024-05-01 17:00:00,03002U,Brazzaville,-4.2694,15.2714,356.54448741842793,16.659652513685817
2024-05-01 17:00:00,03002U,Lubumbashi,-11.6647,27.4794,70.25266204374094,43.11189885283702
2024-05-01 17:00:00,03002U,Kampala,0.3136,32.5811,237.38561988682775,44.29928880066944
2024-05-01 17:00:00,03002U,Mombasa,-4.05,39.6667,185.75084048621972,25.729489812925678
2024-05-01 17:00:00,03002U,Kigali,-1.9536,30.0606,256.90451868743315,63.20055548547711
2024-05-01 17:00:00,03002U,Bujumbura,-3.3833,29.3667,269.9501545980975,74.62766263380615
2024-05-01 17:00:00,03002U,Gaborone,-24.6581,25.9122,74.31540322333703,10.55861122306447
2024-05-01 17:00:00,03002U,Mwanza,-2.5167,32.9,214.0418291258148,53.56177002778994
2024-05-01 17:00:00,03002U,Arusha,-3.3667,36.6833,192.59891139713875,35.89990475326896
2024-05-01 17:00:00,03002U,Goma,-1.6794,29.2336,273.0572242225993,61.86754229002059
2024-05-01 17:00:00,03002U,Zanzibar,-6.165,39.199,175.2253979911923,27.19767604481211
2024-05-01 19:00:00,03002U,Tunis,36.8064,10.1817,54.713795521539815,35.97791204422245
2024-05-02 00:00:00,03002U,Johannesburg,-26.2044,28.0456,202.0722966379047,14.187509860179901
2024-05-02 00:00:00,03002U,Maseru,-29.31,27.48,191.0877608313182,16.738556198545528
2024-05-02 00:00:00,03002U,Cape Town,-33.9253,18.4239,158.40159953296268,48.34500967336656
2024-05-02 00:00:00,03002U,Windhoek,-22.57,17.0836,251.32691580260513,27.376103348254944
2024-05-02 00:00:00,03002U,Gaborone,-24.6581,25.9122,211.17724969608108,16.65454518904474
2024-05-02 00:00:00,03002U,Durban,-29.8833,31.05,187.03410418365104,10.65368032519777
2024-05-01 01:00:00,03003U,Lagos,6.455,3.3841,161.1074477253166,10.530740904074646
2024-05-01 01:00:00,03003U,Abidjan,5.3167,-4.0333,144.95454101440595,22.352428349167546
2024-05-01 01:00:00,03003U,Ouagadougou,12.3686,-1.5275,179.67307496276024,21.7455801882612
2024-05-01 01:00:00,03003U,Accra,5.55,-0.2,153.75543453311462,15.500445432708002
2024-05-01 01:00:00,03003U,Bamako,12.6458,-7.9922,181.93157081696424,45.00114996620811
2024-05-01 01:00:00,03003U,Conakry,9.5092,-13.7122,94.95534103932191,65.0851212950456
2024-05-01 01:00:00,03003U,Dakar,14.6928,-17.4467,327.7957513636002,55.9549699439352
2024-05-01 01:00:00,03003U,Monrovia,6.3133,-10.8014,118.191262849428,40.82840813305313
2024-05-01 01:00:00,03003U,Cotonou,6.3667,2.4333,159.86021981429295,11.876299621667899
2024-05-01 01:00:00,03003U,Serekunda,13.4333,-16.6667,340.39907693182255,64.94743329916798
2024-05-01 10:00:00,03003U,Ouagadougou,12.3686,-1.5275,92.79772021139556,18.13568601806177
